59 7 0 1.105846
31 124 0 1.119838
91 1 0 1.121154
71 4 1 1.121442
78 7 0 1.121902
38 25 0 1.124562
48 30 0 1.127148
59 7 0 1.128442
123 83 0 1.131179
87 43 0 1.132446
45 29 0 1.132507
46 75 0 1.133147
1 50 0 1.137606
59 7 0 1.138719
124 6 0 1.141912
48 30 0 1.143243
31 124 0 1.143395
114 105 0 1.144924
44 47 0 1.146729
32 16 0 1.146803
127 73 0 1.146958
17 26 0 1.147548
59 7 0 1.147975
35 116 0 1.149070
38 25 0 1.149562
56 11 0 1.150020
32 82 0 1.151532
38 15 0 1.184283
72 122 0 1.184409
56 12 0 1.188276
45 29 0 1.303365
7 51 0 1.307018
59 7 0 1.309098
69 101 0 1.309504
46 55 0 1.309751
102 47 0 1.309899
6 8 0 1.311389
17 32 0 1.311759
48 30 0 1.312016
16 9 0 1.312595
57 66 0 1.313134
87 43 0 1.313735
31 124 0 1.313782
84 71 0 1.314508
123 83 0 1.314591
38 25 0 1.315100
115 7 0 1.315408
49 115 0 1.316010
38 8 0 1.316673
114 105 0 1.316919
71 25 0 1.317136
96 97 0 1.317617
59 7 0 1.317864
78 7 0 1.318269
96 9 0 1.318353
19 25 0 1.318400
59 95 0 1.318484
40 37 0 1.318567
66 50 0 1.319394
17 26 0 1.319512
115 16 0 1.320079
1 50 0 1.320536
109 108 0 1.322469
42 0 0 1.323004
95 76 0 1.324262
15 105 0 1.324999
56 11 0 1.325169
48 122 0 1.325477
127 73 0 1.325549
48 30 0 1.325905
110 43 0 1.325976
32 115 0 1.326217
44 1 0 1.326289
13 117 0 1.326829
124 6 0 1.327276
108 114 0 1.327397
69 63 0 1.327564
27 66 0 1.327965
63 49 0 1.328410
71 8 0 1.328623
125 25 0 1.328742
45 29 0 1.329141
31 126 0 1.329724
83 28 0 1.329797
51 26 0 1.329917
125 42 0 1.330456
59 7 0 1.330622
91 24 0 1.330741
50 88 0 1.330813
31 124 0 1.331799
38 15 0 1.332159
38 25 0 1.333260
9 8 0 1.333388
87 43 0 1.333510
2 7 0 1.333817
7 51 0 1.334977
32 82 0 1.335103
32 16 0 1.335224
16 75 0 1.335295
69 101 0 1.335558
41 63 0 1.336142
115 112 0 1.336214
30 100 0 1.336345
76 28 0 1.336563
86 123 0 1.336685
48 77 0 1.336804
18 6 0 1.337350
105 105 0 1.337670
34 95 0 1.337887
24 30 0 1.338196
1 108 0 1.338363
35 24 0 1.338904
49 115 0 1.339375
30 57 0 1.339499
46 55 0 1.339759
15 67 0 1.339928
35 116 0 1.340467
65 38 0 1.341064
105 125 0 1.341277
59 7 0 1.341445
96 99 0 1.342451
17 49 0 1.342573
57 66 0 1.342739
8 76 0 1.343234
60 48 0 1.343449
32 126 0 1.343663
17 26 0 1.343876
20 21 0 1.343947
24 2 0 1.344020
52 87 0 1.344698
48 30 0 1.345329
31 85 0 1.345401
81 43 0 1.345662
46 121 0 1.346246
63 86 0 1.346320
66 123 0 1.346380
71 4 0 1.346558
43 39 0 1.346859
16 9 0 1.347612
72 122 0 1.348457
45 29 0 1.349049
67 85 0 1.349292
40 126 0 1.349822
44 47 0 1.350081
84 64 0 1.350275
55 76 0 1.350428
10 84 0 1.350711
114 105 0 1.350882
38 25 0 1.351011
88 28 0 1.351138
92 104 0 1.351615
64 111 0 1.351679
49 46 0 1.352320
103 70 0 1.352646
27 97 0 1.352830
62 58 0 1.353243
78 17 0 1.353614
56 11 0 1.353968
42 88 0 1.354261
