5 16 1 1.049683
19 19 0 1.114073
14 1 1 1.114996
15 8 1 1.117231
14 4 1 1.117802
14 4 1 1.117911
14 4 1 1.117980
14 0 1 1.121033
14 0 1 1.121138
14 9 1 1.121553
16 15 1 1.122277
0 17 1 1.124134
0 17 1 1.124240
16 15 1 1.125561
16 15 1 1.125669
17 16 1 1.126266
17 16 1 1.126387
10 17 1 1.126852
16 11 1 1.127074
15 3 1 1.127466
17 17 0 1.129093
14 2 1 1.132198
15 14 1 1.133076
24 18 0 1.133206
24 18 0 1.133320
24 18 0 1.133434
24 18 0 1.133509
8 17 1 1.134828
16 15 1 1.135116
16 15 1 1.135234
7 16 1 1.139516
10 17 1 1.139870
10 17 1 1.139964
20 16 1 1.140641
16 14 1 1.142481
16 14 1 1.143920
31 15 1 1.144079
14 5 1 1.145245
21 15 1 1.146115
25 16 1 1.146301
3 17 1 1.146721
17 15 1 1.146863
17 15 1 1.146945
16 16 1 1.148061
6 15 1 1.148233
14 0 1 1.148939
10 17 1 1.149119
24 16 1 1.149906
24 15 1 1.150763
17 28 1 1.151685
15 9 1 1.155683
15 15 1 1.156755
8 17 1 1.157232
15 0 1 1.158845
18 16 1 1.159392
16 9 1 1.159605
15 22 1 1.159781
6 19 0 1.160074
21 16 1 1.161172
21 16 1 1.161277
21 16 1 1.161430
30 16 1 1.162585
16 15 1 1.162691
4 15 1 1.163131
26 15 1 1.163433
15 14 1 1.163725
4 16 1 1.164425
4 16 1 1.164499
4 16 1 1.164590
15 3 1 1.165019
18 15 1 1.166834
30 14 1 1.167140
16 21 1 1.167674
11 17 1 1.168934
16 11 1 1.169980
15 7 1 1.170361
30 15 1 1.171073
17 16 1 1.171504
17 16 1 1.171647
3 16 1 1.172146
8 16 1 1.173102
8 16 1 1.173179
21 18 0 1.174017
15 9 1 1.176583
16 14 1 1.177136
16 14 1 1.177209
15 3 1 1.177505
10 16 1 1.177772
14 6 1 1.177974
4 18 0 1.178549
5 17 1 1.179996
27 15 1 1.180677
27 15 1 1.180786
26 16 1 1.181025
5 18 0 1.181608
17 16 1 1.213965
15 23 1 1.217568
15 11 1 1.219273
13 4 0 1.222044
20 15 1 1.324908
10 16 1 1.325091
10 16 1 1.325209
28 16 1 1.325362
28 16 1 1.325625
24 17 1 1.325859
14 4 1 1.326573
14 4 1 1.326655
15 25 1 1.326782
16 16 1 1.327686
16 16 1 1.327798
24 15 1 1.328201
24 15 1 1.328310
4 20 0 1.328484
