14 29 0 1.110127
14 1 0 1.531950
0 1 0 2.723387
0 1 0 2.723516
0 1 0 2.723610
0 1 0 2.724349
0 3 1 2.821674
2 2 0 2.833507
8 7 0 2.834953
2 2 0 2.835491
3 23 0 2.835790
6 6 0 2.835923
6 6 0 2.835960
8 10 1 2.836687
0 5 1 2.836773
2 3 0 2.837120
6 8 1 2.837324
1 6 1 2.837580
1 6 1 2.837617
0 3 1 2.837845
1 5 1 2.837931
1 5 1 2.837968
3 3 0 2.838030
2 3 0 2.838329
1 2 0 2.838605
16 29 0 2.838809
10 9 0 2.838933
0 2 0 2.838973
1 4 1 2.839488
1 3 0 2.839621
1 3 0 2.839658
3 4 0 2.839888
2 3 0 2.840044
5 5 0 2.840774
11 10 0 2.840836
4 4 0 2.841373
9 10 1 2.841814
8 8 0 2.842566
6 6 0 2.842798
3 3 0 2.842835
23 19 0 2.842978
0 2 0 2.843114
8 8 0 2.843151
6 6 0 2.843428
2 3 0 2.843753
1 3 0 2.843984
5 9 1 2.844118
5 9 1 2.844155
0 5 1 2.844289
0 5 1 2.844326
1 7 1 2.844507
17 18 1 2.848444
12 13 1 2.848803
12 13 1 2.848967
0 2 0 2.849357
4 7 1 2.850378
4 7 1 2.850464
5 9 1 2.850692
0 4 1 2.850963
1 6 1 2.851628
1 6 1 2.851738
6 8 1 2.858865
21 23 0 3.859045
3 4 0 3.859405
0 4 1 3.860706
0 1 0 3.873119
1 2 0 3.873380
12 14 1 3.873750
3 6 1 3.877822
3 6 1 3.877953
7 9 1 3.878136
18 30 1 3.878364
18 30 1 3.878439
0 5 1 3.878971
5 6 0 3.879305
2 3 0 3.879588
0 1 0 3.880111
12 12 0 3.880288
4 5 0 3.880511
23 19 0 3.880735
19 29 1 3.880911
3 7 1 3.881546
1 2 0 3.882239
10 9 0 3.882710
13 9 0 3.883302
4 5 0 3.883672
2 3 0 3.884614
20 28 1 3.884751
20 28 1 3.884826
4 5 0 3.885126
2 3 0 3.885593
8 8 0 3.927555
0 1 0 3.928710
6 4 0 3.928950
12 11 0 3.929563
4 5 0 3.929932
9 8 0 3.930935
7 7 0 3.931324
4 4 0 3.931409
3 3 0 3.931536
1 3 0 3.933369
0 2 0 3.933848
16 15 0 3.934108
0 1 0 3.934184
5 6 0 3.934408
0 2 0 3.934776
5 6 0 3.935306
17 28 0 3.935892
6 6 0 3.936006
1 3 0 3.936549
1 3 0 3.936587
5 5 0 3.936673
3 4 0 3.936974
5 8 1 3.937274
5 8 1 3.937311
5 9 1 3.937468
1 3 0 3.937581
8 7 0 3.937837
13 12 0 3.937899
2 3 0 3.937935
11 10 0 3.938021
9 8 0 3.938057
9 8 0 3.938094
8 10 1 3.938156
6 6 0 3.938192
9 9 0 3.938564
13 12 0 3.938674
3 4 0 3.939332
7 8 0 3.939564
15 31 0 3.939601
16 17 1 3.939782
11 9 0 3.939916
7 9 1 3.940072
13 12 0 3.940206
2 3 0 3.940431
0 0 0 3.940495
1 2 0 3.940629
11 10 0 3.940739
6 6 0 3.940801
3 7 1 3.941078
17 29 0 3.941140
8 8 0 3.941249
15 31 0 3.941383
9 9 0 3.941468
7 7 0 3.941556
10 10 0 3.941787
0 2 0 3.941874
10 9 0 3.941983
17 15 0 3.942069
16 14 0 3.942179
9 8 0 3.942216
12 11 0 3.942253
10 9 0 3.942458
3 3 0 3.942544
11 10 0 3.942629
9 8 0 3.942690
17 28 0 3.942895
6 6 0 3.942956
6 7 0 3.943232
15 15 1 3.943316
7 7 0 3.943545
1 5 1 3.943797
0 2 0 3.943953
15 14 0 3.943990
19 17 0 3.944052
2 3 0 3.944137
5 5 0 3.944197
8 8 0 3.944377
13 12 0 3.944462
10 9 0 3.944524
4 8 1 3.944728
18 27 0 3.944861
10 10 0 3.944994
3 3 0 3.945413
15 13 0 3.945488
4 4 0 3.945649
12 11 0 3.945952
1 2 0 3.945989
12 10 0 3.946051
3 3 0 3.946422
3 3 0 3.946459
19 29 1 3.946520
19 29 1 3.946557
6 6 0 3.946643
1 2 0 3.946704
6 6 0 3.946740
2 5 1 3.946850
0 2 0 3.947008
3 4 0 3.947093
0 2 0 3.947298
2 3 0 3.947384
7 6 0 3.947565
8 8 0 3.947602
1 2 0 3.947663
5 4 0 3.947820
6 7 0 3.947955
4 5 0 3.948064
2 3 0 3.948126
17 15 0 3.948162
2 3 0 3.948199
17 29 0 3.948261
17 28 0 3.948322
23 19 0 3.948456
1 1 0 3.948565
5 5 0 3.948651
8 8 0 3.948783
9 9 0 3.949156
6 6 0 3.949218
2 7 1 3.949327
18 17 0 3.949364
0 2 0 3.949508
0 2 0 3.949546
1 3 0 3.949680
4 4 0 3.949910
3 2 0 3.950187
3 3 0 3.950249
24 23 1 3.950478
2 3 0 3.950544
2 2 0 3.950726
2 2 0 3.950763
2 2 0 3.950801
2 2 0 3.950838
9 9 0 3.950875
6 10 1 3.951009
15 13 0 3.951119
9 8 0 3.951229
16 14 0 3.951266
20 25 0 3.951303
3 3 0 3.951436
20 18 0 3.951473
20 18 0 3.951510
3 4 0 3.951547
20 24 0 3.951825
13 12 0 3.952247
0 1 0 3.952357
16 29 0 3.952467
0 2 0 3.952626
1 5 1 3.952736
10 9 0 3.953060
5 4 0 3.953234
11 8 0 3.953370
0 2 0 3.953457
7 7 0 3.953508
19 25 0 3.953548
16 14 0 3.953659
4 5 0 3.954010
18 27 0 3.954282
0 2 0 3.954373
20 24 0 3.954410
3 4 0 3.954569
22 19 0 3.954679
12 13 1 3.954861
21 21 1 3.955019
7 7 0 3.955207
14 12 0 3.955245
15 14 0 3.955282
23 19 0 3.955319
0 4 1 3.956262
5 5 0 3.959816
0 0 0 3.960148
12 13 1 3.960614
4 4 0 3.960737
5 5 0 3.961482
19 25 0 3.961907
4 4 0 3.962088
19 26 0 3.962514
14 16 1 3.984223
16 29 0 4.000414
4 5 0 4.000746
5 8 1 4.001438
11 10 0 4.001573
3 4 0 4.001687
14 14 1 4.001900
9 9 0 4.002039
15 31 0 4.002155
16 14 0 4.002434
17 26 0 4.002632
5 5 0 4.003074
15 31 1 4.003188
7 7 0 4.003382
2 3 0 4.003577
10 9 0 4.004144
0 4 1 4.005124
5 4 0 4.005553
0 1 0 4.005655
2 2 0 4.005710
3 3 0 4.005873
16 14 0 4.005983
19 26 0 4.006564
16 30 0 4.006734
17 15 0 4.006925
18 30 1 4.007192
9 8 0 4.007537
21 19 0 4.008017
15 13 0 4.008125
2 3 0 4.008470
16 29 0 4.008716
0 2 0 4.008982
21 19 0 4.009090
1 2 0 4.009350
14 15 1 4.009635
0 5 1 4.018327
0 3 0 4.026921
0 2 0 4.029443
26 17 0 4.035112
2 6 1 4.040480
11 10 0 4.047161
16 29 0 4.047396
7 7 0 4.047744
9 8 0 4.047854
6 5 0 4.048196
2 2 0 4.049143
19 29 1 4.049342
0 2 0 4.049977
10 8 0 4.050237
2 3 0 4.050345
14 31 1 4.050835
14 13 0 4.051323
12 12 0 4.051923
4 5 0 4.052120
10 13 1 4.052379
4 5 0 4.052484
10 8 0 4.052668
2 3 0 4.052775
26 17 0 4.053625
9 12 0 4.054124
1 6 0 4.054777
27 25 0 4.055373
11 14 0 4.055486
17 18 0 4.056315
1 6 0 4.056452
4 7 0 4.056668
10 15 1 4.056921
20 24 1 4.057057
18 22 1 4.057352
18 22 1 4.057408
5 9 0 4.057463
28 15 0 4.057518
20 24 1 4.058249
10 13 0 4.058472
3 7 0 4.058817
20 21 0 4.058914
20 21 0 4.058969
22 28 1 4.059105
4 8 0 4.059439
19 29 0 4.059613
26 26 1 4.059827
4 8 0 4.059882
2 8 0 4.059979
0 9 1 4.060272
18 30 0 4.060408
0 10 1 4.060663
24 24 1 4.060799
24 24 1 4.060854
16 21 1 4.060949
27 16 0 4.061044
6 9 0 4.061139
28 27 1 4.061314
28 14 0 4.061449
0 9 1 4.061704
18 26 0 4.061799
30 25 0 4.061895
13 16 0 4.062109
20 23 1 4.062243
13 13 0 4.062345
24 19 0 4.062518
18 19 0 4.062804
5 8 0 4.063052
10 12 0 4.063893
21 21 0 4.064108
19 22 1 4.064522
11 12 0 4.064855
17 31 0 4.065031
11 13 0 4.065206
23 20 0 4.065302
22 22 0 4.065912
22 22 0 4.065967
5 9 0 4.066700
14 15 0 4.066796
6 8 0 4.067198
25 27 1 4.067369
2 7 0 4.067463
24 26 1 4.067707
15 19 1 4.067798
29 14 0 4.068100
2 6 0 4.068281
21 28 1 4.068367
2 7 0 4.068618
7 16 1 4.068751
23 19 0 4.068950
11 12 0 4.069039
24 24 1 4.069075
26 27 1 4.069328
2 6 0 4.069628
3 13 1 4.069737
18 19 0 4.069823
6 10 0 4.070244
4 9 0 4.070306
6 13 1 4.070521
15 20 1 4.070608
20 27 0 4.070860
20 21 0 4.070970
31 26 0 4.071031
14 16 0 4.071522
14 14 0 4.071631
30 25 0 4.071716
9 11 0 4.071992
17 20 1 4.072101
21 24 1 4.072186
21 24 1 4.072223
28 8 0 4.072260
17 18 0 4.072392
13 14 0 4.072477
0 6 0 4.072562
5 9 0 4.072953
19 24 1 4.073038
7 10 0 4.073075
10 13 0 4.073208
2 8 0 4.073413
16 17 0 4.073474
16 17 0 4.073510
0 6 0 4.073547
17 27 0 4.073680
11 13 0 4.073929
8 10 0 4.074042
12 12 0 4.074079
19 29 0 4.074165
11 13 0 4.074250
4 13 1 4.074585
15 21 1 4.074696
9 17 1 4.074757
12 14 0 4.074794
15 28 0 4.074903
9 12 0 4.075013
9 17 1 4.075098
1 7 0 4.075134
21 24 1 4.075171
20 26 0 4.075683
12 14 0 4.075749
20 27 0 4.075859
14 16 0 4.077900
15 13 0 4.080326
6 9 0 4.081203
6 10 0 4.081293
12 13 0 4.081759
29 29 1 4.082348
29 27 0 4.082580
18 27 0 4.082805
0 5 0 4.082933
19 20 0 4.083098
11 14 0 4.083183
17 31 1 4.083314
17 31 1 4.083591
20 21 0 4.102335
3 12 1 4.104101
20 24 1 4.105455
29 14 0 4.111775
13 18 1 4.112615
18 28 0 4.113778
2 11 1 4.118581
2 11 1 4.118680
16 29 0 4.118763
6 8 0 4.118843
7 14 1 4.119239
25 17 0 4.119682
13 18 1 4.119879
19 17 0 4.120007
1 6 0 4.120133
25 27 1 4.120411
15 30 0 4.120490
16 31 1 4.120769
21 24 1 4.120848
17 26 0 4.121022
3 7 0 4.121201
17 31 0 4.121722
26 18 0 4.122192
17 22 1 4.122268
16 21 1 4.122393
30 29 1 4.122861
12 15 0 4.122936
5 14 1 4.123209
2 13 1 4.123675
23 27 1 4.123821
14 19 1 4.124274
21 28 1 4.124647
28 18 1 4.125386
16 17 0 4.125806
10 17 1 4.126184
10 17 1 4.126259
30 28 1 4.126674
17 28 0 4.127243
24 25 1 4.127550
1 5 0 4.149238
19 24 1 4.150072
20 29 1 4.156280
15 17 0 4.157795
9 11 0 4.165543
25 26 1 4.166164
30 29 1 4.166306
0 11 1 4.166482
5 14 1 4.166760
5 14 1 4.166888
21 19 0 4.166962
7 10 0 4.167039
7 10 0 4.167112
5 9 0 4.167489
7 2 0 4.167667
5 9 0 4.168288
4 9 0 4.168655
17 31 0 4.169035
5 9 0 4.169109
12 15 0 4.169480
31 10 0 4.169969
3 7 0 4.170300
8 10 0 4.170799
28 24 0 4.170875
12 13 0 4.171465
0 4 0 4.172124
22 22 0 4.172616
14 17 0 4.172935
13 15 0 4.173225
4 9 0 4.173356
1 6 0 4.173478
17 19 0 4.173651
7 10 0 4.173774
28 24 0 4.174035
1 5 0 4.174516
0 10 1 4.174833
17 30 0 4.175042
15 20 1 4.175175
28 15 0 4.175236
9 13 0 4.175322
1 6 0 4.175374
2 10 1 4.175559
11 13 0 4.175717
15 21 1 4.175873
9 17 1 4.176055
24 20 0 4.176332
12 14 0 4.176608
12 14 0 4.176645
6 13 1 4.176779
18 19 0 4.176984
1 7 0 4.177142
18 30 0 4.177374
9 15 1 4.177487
0 11 1 4.177763
10 12 0 4.177923
20 24 1 4.177960
17 31 0 4.178165
30 15 1 4.178346
26 26 1 4.178432
26 26 1 4.178468
26 26 1 4.178505
3 8 0 4.178542
1 6 0 4.178771
18 18 0 4.178808
17 31 0 4.179038
6 11 0 4.179172
21 30 1 4.179363
20 24 1 4.179625
10 11 0 4.179662
22 28 1 4.180084
0 7 0 4.180171
16 18 0 4.180233
10 12 0 4.180438
12 15 0 4.180524
26 17 0 4.180585
5 9 0 4.180646
20 21 0 4.180756
20 24 1 4.180865
17 31 0 4.180927
19 29 0 4.181084
11 16 1 4.181169
31 30 1 4.181375
1 8 1 4.181509
6 13 1 4.181571
6 13 1 4.181607
3 9 0 4.182053
18 30 0 4.182163
0 10 1 4.182417
7 12 0 4.182531
7 11 0 4.182592
27 15 0 4.182821
1 6 0 4.182931
3 7 0 4.182993
30 11 0 4.183030
24 18 0 4.183092
10 21 0 4.183319
