5 16 0 2.107826
2 25 0 2.128808
4 16 0 2.133539
21 29 0 2.292616
20 13 0 2.319898
24 31 0 2.324158
7 30 0 2.331744
7 30 0 2.331881
9 20 0 2.336075
9 30 0 2.336237
17 26 0 2.339136
18 26 0 2.340286
25 5 0 2.341874
1 14 0 2.342894
28 31 1 2.343377
9 18 1 2.343464
9 18 1 2.343500
27 30 1 2.343811
28 31 1 2.343918
24 28 1 2.344118
30 31 1 2.344422
28 31 1 2.345103
20 12 0 2.345834
28 3 0 2.345920
25 29 1 2.346392
25 3 1 2.346614
25 3 1 2.346651
16 23 1 2.346863
9 18 1 2.346928
9 18 1 2.346969
27 31 1 2.347195
25 2 1 2.347304
25 2 1 2.347340
25 2 1 2.347376
19 25 1 2.347577
25 3 1 2.347664
20 27 1 2.347752
20 27 1 2.347817
20 12 1 2.347861
12 19 0 2.347920
22 29 1 2.347968
6 28 0 2.348054
20 28 1 2.348108
27 30 0 2.348146
24 28 0 2.348201
9 21 1 2.348252
6 17 1 2.348311
7 16 0 2.348356
1 13 1 2.348409
1 13 1 2.348455
25 3 0 2.348493
14 18 0 2.348584
25 29 0 2.348627
24 30 1 2.348681
14 23 1 2.348730
12 19 0 2.348817
27 31 0 2.348867
22 27 0 2.348925
14 23 1 2.348979
27 31 0 2.349027
19 25 0 2.349072
28 31 1 2.349163
28 31 1 2.349221
21 27 0 2.349273
16 15 0 2.349358
19 25 0 2.349403
24 8 1 2.349517
15 23 1 2.349557
28 30 0 2.349619
30 0 1 2.349680
25 6 1 2.349716
16 23 0 2.349753
17 18 1 2.349800
20 26 0 2.349864
21 28 1 2.349950
15 19 1 2.350003
15 19 1 2.350064
9 27 1 2.350103
9 27 1 2.350140
9 27 1 2.350176
9 27 1 2.350230
17 23 0 2.350276
16 16 0 2.350339
22 10 1 2.350375
8 20 1 2.350419
17 24 0 2.350483
7 30 1 2.350578
9 18 0 2.350644
21 9 0 2.350680
9 20 1 2.350716
9 18 0 2.350752
23 28 0 2.350789
6 18 1 2.350849
18 12 0 2.351004
18 12 0 2.351040
18 12 0 2.351075
19 27 1 2.351160
25 29 0 2.351196
25 3 0 2.351257
2 15 1 2.351293
25 6 1 2.351353
4 30 0 2.351389
4 30 0 2.351425
4 30 0 2.351461
4 30 0 2.351497
21 11 1 2.351533
21 11 1 2.351569
14 18 0 2.351701
15 19 1 2.351737
27 31 0 2.351773
12 19 0 2.351809
25 29 0 2.351845
21 10 1 2.351907
6 15 0 2.351942
24 7 1 2.352020
18 24 0 2.352059
16 23 0 2.352096
28 1 1 2.352133
21 12 1 2.352170
20 12 1 2.352207
7 19 1 2.352293
23 27 0 2.352329
7 30 1 2.352437
23 31 1 2.352473
22 29 1 2.352558
13 23 1 2.352666
4 14 0 2.352728
7 30 1 2.352812
7 30 1 2.352848
4 16 1 2.352933
25 28 0 2.352994
25 28 0 2.353029
19 25 0 2.353238
15 24 1 2.353303
28 31 1 2.353339
20 26 0 2.353496
25 3 0 2.353532
8 26 0 2.353664
21 25 0 2.353725
25 6 1 2.353761
25 6 1 2.353797
25 6 1 2.353833
22 9 1 2.353870
22 29 1 2.353930
20 13 1 2.354042
23 8 1 2.354086
23 30 1 2.354123
9 24 0 2.354159
22 10 1 2.354196
20 13 1 2.354232
20 13 1 2.354268
22 29 1 2.354304
22 29 1 2.354339
9 26 1 2.354400
6 15 0 2.354436
22 29 1 2.354472
22 29 1 2.354508
19 15 1 2.354544
19 15 1 2.354580
19 15 1 2.354616
7 30 1 2.354652
25 5 1 2.354687
25 5 1 2.354723
25 5 1 2.354759
8 29 1 2.354795
19 14 1 2.354831
20 12 1 2.354867
7 18 1 2.354903
7 18 1 2.354939
19 26 1 2.354992
15 24 1 2.355055
11 24 1 2.355091
19 27 1 2.355152
1 13 1 2.355189
18 26 1 2.355225
18 26 1 2.355262
18 26 1 2.355298
9 20 1 2.355359
11 19 0 2.355395
20 27 1 2.355480
20 27 1 2.355516
20 27 1 2.355552
20 27 1 2.355588
20 27 1 2.355623
24 7 1 2.355660
24 7 1 2.355697
14 18 0 2.355732
27 2 1 2.355841
11 23 1 2.355901
7 30 1 2.355937
7 30 1 2.355974
24 7 1 2.356009
7 30 1 2.356046
7 30 1 2.356082
8 20 1 2.356118
7 31 1 2.356179
13 24 1 2.356239
13 24 1 2.356275
13 24 1 2.356311
5 18 1 2.356347
0 13 1 2.356408
20 28 1 2.356444
8 19 1 2.356481
24 31 1 2.356517
8 19 1 2.356553
7 19 1 2.356589
3 17 1 2.356626
7 20 1 2.356662
6 31 1 2.356698
6 31 1 2.356734
6 31 1 2.356770
6 19 1 2.356831
9 20 1 2.356867
25 30 0 2.356903
7 16 0 2.356974
0 14 1 2.357014
22 30 1 2.357051
17 25 1 2.357087
10 26 1 2.357124
14 23 1 2.357178
0 13 1 2.357402
0 13 1 2.357441
0 13 1 2.357477
24 30 1 2.357513
16 24 1 2.357599
29 0 1 2.357635
9 28 1 2.357697
16 25 1 2.357781
22 29 1 2.357841
16 18 1 2.357925
3 15 1 2.358125
3 15 1 2.358176
15 23 1 2.358227
15 23 1 2.358265
15 23 1 2.358359
9 18 0 2.358425
17 25 1 2.358462
17 25 1 2.358498
17 25 1 2.358534
7 19 1 2.358571
8 21 1 2.358608
2 14 1 2.358645
17 18 1 2.358681
3 15 1 2.358766
19 13 1 2.358801
23 29 1 2.358838
9 21 1 2.358923
9 21 1 2.358972
16 24 1 2.359027
16 24 1 2.359102
16 24 1 2.359172
23 8 1 2.359279
18 26 1 2.359385
24 31 1 2.359648
0 13 1 2.359710
20 27 1 2.359777
8 19 1 2.359832
12 18 0 2.360013
0 13 1 2.360151
20 28 1 2.360299
5 14 0 2.360371
20 28 1 2.360501
7 18 1 2.360576
9 21 1 2.360692
24 28 0 2.360761
19 13 1 2.360797
2 15 1 2.360833
2 15 1 2.360869
2 15 1 2.360905
7 20 1 2.360940
7 20 1 2.360986
1 14 1 2.361047
7 30 1 2.361110
7 30 1 2.361183
0 9 0 2.361857
0 9 0 2.362162
8 20 1 2.362303
18 26 1 2.362501
0 13 1 2.362579
7 19 1 2.362654
16 25 1 2.362780
20 28 1 2.362854
7 19 1 2.362979
0 12 1 2.363052
7 19 1 2.363125
16 24 1 2.363199
23 30 1 2.363275
23 30 1 2.363348
8 26 0 2.363421
4 14 0 2.363496
6 31 1 2.363569
19 14 1 2.363641
15 24 1 2.363714
2 14 1 2.363936
24 28 0 2.364062
1 15 1 2.364146
23 30 1 2.364221
5 16 1 2.364295
5 16 1 2.364369
13 23 1 2.364441
13 23 1 2.364514
9 21 1 2.364639
5 18 1 2.364713
17 25 1 2.364884
16 19 1 2.364957
5 17 1 2.365295
4 15 1 2.365426
15 23 1 2.365530
15 24 1 2.365926
15 24 1 2.366027
15 24 1 2.366161
4 16 1 2.366366
3 14 1 2.366442
21 11 1 2.366517
19 26 1 2.366691
19 26 1 2.366765
19 26 1 2.366838
15 24 1 2.366914
22 9 1 2.370137
9 18 0 2.370561
17 26 1 2.370638
18 24 0 2.370714
5 18 1 2.370838
7 30 1 2.370913
6 17 1 2.371038
1 13 1 2.371160
1 13 1 2.371234
21 29 1 2.371309
9 21 1 2.371383
9 21 1 2.371457
6 31 1 2.371530
1 14 1 2.371604
2 14 1 2.371678
8 17 0 2.371752
8 29 1 2.372069
6 18 1 2.372288
1 13 1 2.372360
