28 14 1 1.018610
28 7 1 1.019178
15 12 1 1.020079
18 17 1 1.083669
21 19 1 1.084313
21 17 1 1.084805
0 4 1 1.084941
4 5 1 1.085496
4 5 1 1.085560
26 19 1 1.085905
18 17 1 1.086173
11 12 1 1.086720
11 10 1 1.087077
11 10 1 1.087158
19 29 1 1.087380
19 29 1 1.087469
28 5 1 1.087752
15 14 1 1.088127
31 11 1 1.089104
31 11 1 1.089181
29 13 1 1.089365
23 21 1 1.089485
19 16 1 1.089890
23 21 1 1.090047
23 21 1 1.090122
23 21 1 1.090531
12 11 1 1.090762
9 9 1 1.091291
9 9 1 1.091372
29 24 1 1.091870
18 15 1 1.092199
30 25 0 1.094703
15 14 1 1.095374
9 18 1 1.095644
14 1 0 1.096661
2 5 0 1.098059
22 19 1 1.099813
27 15 1 1.100825
2 4 1 1.101257
14 1 0 1.101380
20 31 0 1.101662
15 14 1 1.101843
5 7 0 1.102138
12 7 0 1.103388
31 18 0 1.107593
4 2 0 1.108081
4 2 0 1.108187
14 1 0 1.108995
22 6 0 1.110788
1 4 0 1.111283
14 14 1 1.111474
27 23 0 1.112251
12 7 0 1.112972
9 6 0 1.113256
11 7 0 1.114537
9 3 0 1.116089
14 2 0 1.116580
4 6 0 1.118760
17 17 1 1.118923
31 6 0 1.119082
20 25 0 1.119477
14 1 0 1.119756
8 4 0 1.119843
7 31 0 1.121014
12 7 0 1.121120
27 22 0 1.123159
1 12 0 1.123358
17 15 0 1.123846
13 12 0 1.124726
21 10 0 1.124929
14 1 0 1.125933
19 1 0 1.127642
9 6 0 1.127999
0 12 0 1.128198
6 30 0 1.129298
28 1 0 1.129795
7 25 0 1.129945
11 7 0 1.130922
27 27 0 1.131277
12 6 0 1.131448
14 1 0 1.132039
9 3 0 1.132512
28 26 0 1.133083
7 31 0 1.133874
12 22 0 1.134057
4 6 0 1.134377
9 2 0 1.134732
11 0 0 1.134858
4 2 0 1.135209
11 18 0 1.136923
16 27 0 1.139011
29 24 0 1.284757
21 28 1 1.327103
23 21 0 1.327350
31 1 0 1.327523
2 1 1 1.329363
1 1 1 1.330774
0 2 0 1.331787
0 2 0 1.332101
6 6 0 1.332430
23 21 0 1.332523
19 27 0 1.332610
19 27 0 1.332905
19 27 0 1.333084
19 31 1 1.333956
30 12 0 1.334132
30 13 0 1.334296
22 17 1 1.334424
9 8 0 1.335144
23 20 0 1.336029
22 23 0 1.336164
9 7 0 1.337177
28 14 0 1.337924
22 6 0 1.338583
3 2 1 1.338677
21 15 1 1.339343
18 31 1 1.339795
20 29 1 1.340770
30 12 0 1.350110
29 13 0 1.397710
24 24 1 1.406120
23 21 0 1.407437
22 28 1 1.407688
24 24 1 1.412362
2 1 1 1.413660
31 11 0 1.414386
22 24 0 1.414553
18 13 1 1.415997
29 0 0 1.416181
20 30 1 1.422342
19 27 0 1.427774
20 15 1 1.439386
20 15 1 1.442232
10 15 0 1.442437
0 2 0 1.447457
26 16 0 1.448980
21 24 0 1.453609
13 11 0 1.454078
8 7 0 1.463221
6 6 0 1.464609
21 17 0 1.465363
21 17 0 1.465429
1 1 1 1.466075
1 1 1 1.466372
18 28 0 1.467057
27 16 0 1.467439
30 14 1 1.489218
16 14 0 1.492930
22 27 1 1.505910
25 24 1 1.506344
25 24 1 1.506406
24 23 1 1.506632
24 23 1 1.506806
24 23 1 1.512159
27 16 0 1.515948
20 29 1 1.516239
29 14 0 1.516367
19 30 1 1.516686
12 11 0 1.516815
30 14 1 1.516940
19 30 1 1.517843
25 23 1 1.518338
30 13 0 1.518893
15 12 0 1.519022
7 7 0 1.519096
23 23 0 1.519220
22 19 0 1.519881
23 21 0 1.520062
31 11 0 1.520167
19 27 0 1.520292
9 8 0 1.520652
23 25 1 1.520742
15 12 0 1.520816
12 10 0 1.520892
15 13 0 1.521017
22 19 0 1.521090
20 29 1 1.521591
29 14 0 1.521658
28 22 0 1.522341
22 26 1 1.522598
29 13 0 1.523000
0 0 1 1.523171
